case_id,qid,condition,rank,docid,retrieval_score_raw,score,rel,doc_lang,snippet
CASE_0001,292225,mixed,4,8007343,0.652417,0.652417,0,es,"La Gran Inundación de la Melaza, también conocida como el Desastre de la Melaza de Boston o la Gran Inundación de la Melaza de Boston, ocurrió el 15 de enero de 1919 en el vecindario de North End de Boston, Massachusetts. Un gran tanque de almacenamiento de melaza estalló y una ola de melaza recorri"
CASE_0001,292225,mixed,5,3446872,0.604467,0.604467,0,zh,两辆公共汽车掉入汹涌的河流后，至少有22人死亡。
CASE_0001,292225,mixed,6,6000319,0.58969,0.58969,0,zh,"洪水的流速暂时与密西西比河的流速相当，造成 2,209 人死亡，并造成 1,700 万美元的损失（按 2012 年美元计算约为 4.25 亿美元）。在克拉拉·巴顿 (Clara Barton) 的带领下，美国红十字会与 50 名志愿者一起承担了重大的救灾工作。"
CASE_0001,292225,mixed,7,8007339,0.587972,0.587972,0,es,"Pero el 15 de enero de 1919, en el North End de Boston, en un día soleado y cálido, explotó el tanque de melaza del vecindario. Más de 2,300,000 galones de melaza, con un peso de 13,000 toneladas, fluyeron por la calle, levantando casas, retorciendo las vías del tren y matando a 21 personas."
CASE_0001,292225,mixed,8,8007335,0.587566,0.587566,0,es,"La gran inundación de melaza de Boston de 1919. El 15 de enero de 1919, Boston sufrió uno de los desastres más extraños de la historia: una devastadora inundación de melaza. La gran inundación de melaza atravesó el extremo norte de la ciudad y depositó tantos residuos pegajosos que los lugareños afi"
CASE_0001,292225,mixed,9,6679681,0.584538,0.584538,0,zh,暴雨淹没了200间房屋并引发泥石流，导致一名七岁男孩死亡。
CASE_0001,292225,mixed,10,568978,0.581296,0.581296,0,zh,"最终，超过 2,200 人在约翰斯敦洪水中丧生。它成为当时最大的媒体活动之一，成群结队的记者和援助团体纷纷涌入该镇。慈善捐款来自全国各地，来自18个国家。"
CASE_0001,922335,endpoint,1,7811381,0.663084,0.663084,0,es,"[ocultar] La Guerra de la Serpiente (1864ÃƒÂ ¢ Ã‚â‚¬Ã‚â € œ1868) fue una guerra de los Estados Unidos de América contra los indios serpiente, el término de los colonos para las bandas de Paiute del Norte, Bannock y Western Shoshone que vivían a lo largo del río Snake. Los enfrentamientos tuvieron lu"
CASE_0001,922335,endpoint,2,7811382,0.640744,0.640744,0,es,"La guerra india más mortífera en Occidente: el conflicto de las serpientes, 1864-1868 La guerra de las serpientes es uno de los menos conocidos de los muchos choques culturales que se produjeron en el oeste americano durante el siglo XIX. La gente disfruta desde hace mucho tiempo de las historias de"
CASE_0001,922335,endpoint,3,7811379,0.639617,0.639617,0,es,"La guerra india más mortífera en Occidente: el conflicto de las serpientes, 1864-1868. La Guerra de las Serpientes es uno de los menos conocidos de los muchos choques culturales que se produjeron en el oeste de Estados Unidos durante el siglo XIX. La gente disfruta desde hace mucho tiempo de las his"
CASE_0001,922335,endpoint,4,7811378,0.635474,0.635474,0,es,"La Guerra de la Serpiente (1864ÃƒÂ ¢ Ã‚â‚¬Ã‚â € œ1868) fue una guerra librada por los Estados Unidos de América contra la Serpiente ... La Guerra de la Serpiente (1864ÃƒÂ ¢ Ã‚â‚¬Ã‚â € œ1868) fue una guerra librada por los Estados Unidos de América contra los indios serpiente, el término de los colon"
CASE_0001,922335,endpoint,5,7811377,0.626917,0.626917,0,es,"Sobre la guerra Editar. La Guerra de la Serpiente no se definió por una gran batalla, sino que fue una serie de escaramuzas de guerrillas por parte de los indios y patrullas estadounidenses de muchos campamentos pequeños, que tuvieron lugar en California, Utah, Nevada, Oregón e Idaho. A diferencia d"
CASE_0001,922335,endpoint,6,847070,0.619061,0.619061,0,es,"Durante la Guerra Civil, los emigrantes a los campos de oro recién descubiertos en Idaho y Oregon continuaron chocando con las tribus Paiute, Shoshone y Bannock de Oregon, Idaho y Nevada hasta que las relaciones degeneraron en la sangrienta Guerra de las Serpientes de 1864-1868."
CASE_0001,922335,endpoint,7,7081759,0.587412,0.587412,0,zh,鸸鹋战争。鸸鹋战争，也称为大鸸鹋战争，[1] 是 1932 年下半年在澳大利亚进行的一项令人讨厌的野生动物管理军事行动，旨在解决公众对据说在坎皮恩区肆虐的鸸鹋数量的担忧。澳大利亚西部。
CASE_0001,922335,endpoint,8,3042944,0.583909,0.583909,0,es,"Las guerras ocurrieron durante la segunda mitad del siglo XIX. Los Shoshone del Norte, liderados por el Jefe Pocatello, luchó durante la década de 1860 con los colonos en Idaho (donde la ciudad de Pocatello recibió su nombre). Se aliaron con los Bannock, con quienes estaban relacionados, los Shoshon"
CASE_0001,922335,endpoint,9,7811374,0.581456,0.581456,1,es,"La Guerra de las Serpientes ha sido ampliamente olvidada en la historia de Estados Unidos. Una razón fue que los Paiute y Western Shoshone no tenían una reputación notable como guerreros, a diferencia de los Apache. Pocos reporteros cubrieron la guerra y Joe Wasson fue uno de los primeros. Más signi"
CASE_0001,922335,endpoint,10,1839259,0.580891,0.580891,0,es,La causa de la guerra del Peloponeso La causa inmediata de la guerra del Peloponeso fue el oportunismo corintio. Tucídides se equivoca en su famosa afirmación de que lo que hizo que la guerra fuera inevitable fue el crecimiento del poder ateniense y el miedo que esto provocó en Esparta. [1] Ambas po
CASE_0001,922335,mixed,1,7811381,0.665675,0.665675,0,es,"[ocultar] La Guerra de la Serpiente (1864ÃƒÂ ¢ Ã‚â‚¬Ã‚â € œ1868) fue una guerra de los Estados Unidos de América contra los indios serpiente, el término de los colonos para las bandas de Paiute del Norte, Bannock y Western Shoshone que vivían a lo largo del río Snake. Los enfrentamientos tuvieron lu"
CASE_0001,922335,mixed,2,7811378,0.630539,0.630539,0,es,"La Guerra de la Serpiente (1864ÃƒÂ ¢ Ã‚â‚¬Ã‚â € œ1868) fue una guerra librada por los Estados Unidos de América contra la Serpiente ... La Guerra de la Serpiente (1864ÃƒÂ ¢ Ã‚â‚¬Ã‚â € œ1868) fue una guerra librada por los Estados Unidos de América contra los indios serpiente, el término de los colon"
CASE_0001,922335,mixed,3,7811382,0.629643,0.629643,0,es,"La guerra india más mortífera en Occidente: el conflicto de las serpientes, 1864-1868 La guerra de las serpientes es uno de los menos conocidos de los muchos choques culturales que se produjeron en el oeste americano durante el siglo XIX. La gente disfruta desde hace mucho tiempo de las historias de"
CASE_0001,922335,mixed,4,7811379,0.628297,0.628297,0,es,"La guerra india más mortífera en Occidente: el conflicto de las serpientes, 1864-1868. La Guerra de las Serpientes es uno de los menos conocidos de los muchos choques culturales que se produjeron en el oeste de Estados Unidos durante el siglo XIX. La gente disfruta desde hace mucho tiempo de las his"
CASE_0001,922335,mixed,5,7811377,0.627257,0.627257,0,es,"Sobre la guerra Editar. La Guerra de la Serpiente no se definió por una gran batalla, sino que fue una serie de escaramuzas de guerrillas por parte de los indios y patrullas estadounidenses de muchos campamentos pequeños, que tuvieron lugar en California, Utah, Nevada, Oregón e Idaho. A diferencia d"
CASE_0001,922335,mixed,6,7081759,0.620592,0.620592,0,zh,鸸鹋战争。鸸鹋战争，也称为大鸸鹋战争，[1] 是 1932 年下半年在澳大利亚进行的一项令人讨厌的野生动物管理军事行动，旨在解决公众对据说在坎皮恩区肆虐的鸸鹋数量的担忧。澳大利亚西部。
CASE_0001,922335,mixed,7,847070,0.615895,0.615895,0,es,"Durante la Guerra Civil, los emigrantes a los campos de oro recién descubiertos en Idaho y Oregon continuaron chocando con las tribus Paiute, Shoshone y Bannock de Oregon, Idaho y Nevada hasta que las relaciones degeneraron en la sangrienta Guerra de las Serpientes de 1864-1868."
CASE_0001,922335,mixed,8,7822456,0.596788,0.596788,0,zh,蛇为什么要吐舌头？蛇为什么要吐舌头？
CASE_0001,922335,mixed,9,1839259,0.594605,0.594605,0,es,La causa de la guerra del Peloponeso La causa inmediata de la guerra del Peloponeso fue el oportunismo corintio. Tucídides se equivoca en su famosa afirmación de que lo que hizo que la guerra fuera inevitable fue el crecimiento del poder ateniense y el miedo que esto provocó en Esparta. [1] Ambas po
CASE_0001,922335,mixed,10,3042944,0.592616,0.592616,0,es,"Las guerras ocurrieron durante la segunda mitad del siglo XIX. Los Shoshone del Norte, liderados por el Jefe Pocatello, luchó durante la década de 1860 con los colonos en Idaho (donde la ciudad de Pocatello recibió su nombre). Se aliaron con los Bannock, con quienes estaban relacionados, los Shoshon"
CASE_0001,1097674,endpoint,1,3486993,0.769826,0.769826,0,es,"¿Cuánto tiempo se debe esperar para colocar los implantes dentales después de la extracción del diente? Una vez que se extrae un diente y se implanta el hueso en el hueso de la cavidad / mandíbula, hay que esperar entre 4 y 6 meses. Ese es el tiempo de curación de espera estándar. Una vez transcurri"
CASE_0001,1097674,endpoint,2,7395234,0.734183,0.734183,1,es,"Hay tres enfoques diferentes para administrar implantes dentales después de la extracción del diente. Los implantes dentales se pueden administrar-1. Inmediatamente después de la extracción del diente, conocido como implante inmediato posterior a la extracción. 2. 2 semanas a 3 meses después de la e"
CASE_0001,1097674,endpoint,3,4945813,0.730419,0.730419,0,es,Existen diferentes enfoques para la colocación de implantes dentales después de la extracción del diente. 1 Los enfoques son: 2 Colocación del implante inmediatamente después de la extracción. 3 Colocación del implante posextracción inmediata tardía (dos semanas a tres meses después de la extracción
CASE_0001,1097674,endpoint,4,5506821,0.727392,0.727392,0,es,"Por lo tanto, 2 meses después de la extracción, debe acudir al periodoncista / cirujano oral para una visita preoperatoria previa al implante. En esta visita, debe hacerse una radiografía del hueso y determinar si la densidad / volumen del hueso es adecuado. Implante dental después de la extracción"
CASE_0001,1097674,endpoint,5,4610086,0.722136,0.722136,0,es,"Un implante dental necesita en promedio un tiempo de cicatrización de 3 a 5 meses dependiendo de cada caso individual. Una vez transcurrido el tiempo de cicatrización, se puede insertar una corona o un puente con dientes de porcelana. En el concepto All-on-4, el puente a menudo se puede montar el mi"
CASE_0001,1097674,endpoint,6,3357500,0.715116,0.715116,0,es,"¿Cuánto tiempo se tarda en obtener un implante dental? Normalmente, el proceso para obtener un implante dental puede durar entre seis y ocho meses y requiere dos procedimientos quirúrgicos. En la cita quirúrgica inicial, se coloca suavemente un implante de raíz de titanio en la cavidad ósea del dien"
CASE_0001,1097674,endpoint,7,6696146,0.713877,0.713877,0,es,"Dependiendo de la condición de su mandíbula, dientes y encías, un procedimiento de implante dental puede tomar tan solo unas pocas semanas o hasta nueve meses. El proceso involucra a un equipo compuesto por su dentista, un cirujano oral y un dentista reconstructivo o prostodoncista. Si usted y su de"
CASE_0001,1097674,endpoint,8,4433288,0.713567,0.713567,0,es,"¿Cuánto tiempo debo esperar antes de colocarme una dentadura postiza después de que me extraigan los dientes? Por lo general, querrá esperar un mínimo de 6 semanas entre sus extracciones y su dentadura postiza. También puede optar por una dentadura inmediata donde se coloca una dentadura en el momen"
CASE_0001,1097674,endpoint,9,3486997,0.713479,0.713479,0,es,"Walter, gracias por tu pregunta. Por lo general, recomendamos esperar 8 semanas antes de colocar los implantes. Ciertamente puede esperar más tiempo, pero no recomendaría más de 6 meses. El mayor desafío desde el punto de vista estético en la región anterior es la preservación del tejido blando entr"
CASE_0001,1097674,endpoint,10,1414892,0.71232,0.71232,0,es,"R. Después de que se haya producido la osteointegración (esto puede tardar hasta seis meses), su dentista retirará la cubierta protectora y colocará un pilar de cicatrización en la parte superior del implante dental. Una vez que la encía haya crecido alrededor del pilar de cicatrización, su dentista"
CASE_0001,1097674,mixed,1,3486993,0.778589,0.778589,0,es,"¿Cuánto tiempo se debe esperar para colocar los implantes dentales después de la extracción del diente? Una vez que se extrae un diente y se implanta el hueso en el hueso de la cavidad / mandíbula, hay que esperar entre 4 y 6 meses. Ese es el tiempo de curación de espera estándar. Una vez transcurri"
CASE_0001,1097674,mixed,2,7702744,0.750536,0.750536,0,zh,一旦现有的牙齿被拔出，并发生了适当的愈合（通常 2-3 个月），就可以放置种植体。植入物通常需要大约 3 个月的时间才能融入骨骼。愈合时间取决于植入种植体的骨骼质量。放置牙冠需要几周时间，您的笑容可以恢复。一旦现有的牙齿被拔掉，并且已经发生了适当的愈合（通常需要 2-3 个月） )，即可放置种植体。植入物通常需要大约 3 个月的时间才能融入骨骼。愈合时间可能会有所不同，具体取决于放置植入物的骨骼质量。
CASE_0001,1097674,mixed,3,3121116,0.749716,0.749716,0,zh,如果拔出的牙齿是浅根的前磨牙、切牙或犬齿，并且没有严重感染，则可以进行即刻种植。如果拔出的牙齿是具有健康支撑骨的臼齿，则可以立即进行种植体植入手术（大约两周至三个月）。如果拔出的牙齿因牙龈疾病而导致骨质流失，则可以进行延迟或延迟种植（拔牙后三个月或更长时间）。了解有关牙科的更多信息。
CASE_0001,1097674,mixed,4,5545614,0.743342,0.743342,0,zh,一旦拔出牙齿并将骨骼植入牙槽骨/颌骨，就必须等待 4-6 个月。这是标准的等待愈合时间。这段时间过去后，应进行 3D CAT 扫描以评估您现在有多少骨骼，以及下神经或上窦上方是否有足够的骨骼高度。两个种植体可以在愈合 4 个月后同时进行。
CASE_0001,1097674,mixed,5,4945813,0.735503,0.735503,0,es,Existen diferentes enfoques para la colocación de implantes dentales después de la extracción del diente. 1 Los enfoques son: 2 Colocación del implante inmediatamente después de la extracción. 3 Colocación del implante posextracción inmediata tardía (dos semanas a tres meses después de la extracción
CASE_0001,1097674,mixed,6,4610086,0.735306,0.735306,0,es,"Un implante dental necesita en promedio un tiempo de cicatrización de 3 a 5 meses dependiendo de cada caso individual. Una vez transcurrido el tiempo de cicatrización, se puede insertar una corona o un puente con dientes de porcelana. En el concepto All-on-4, el puente a menudo se puede montar el mi"
CASE_0001,1097674,mixed,7,7395234,0.735091,0.735091,1,es,"Hay tres enfoques diferentes para administrar implantes dentales después de la extracción del diente. Los implantes dentales se pueden administrar-1. Inmediatamente después de la extracción del diente, conocido como implante inmediato posterior a la extracción. 2. 2 semanas a 3 meses después de la e"
CASE_0001,1097674,mixed,8,5506817,0.732313,0.732313,0,zh,如果在拔牙部位进行骨移植，则必须等待四到六个月。拔除后不植骨，3个月后骨逐渐吸收，9-12个月稳定。
CASE_0001,1097674,mixed,9,3486997,0.730656,0.730656,0,es,"Walter, gracias por tu pregunta. Por lo general, recomendamos esperar 8 semanas antes de colocar los implantes. Ciertamente puede esperar más tiempo, pero no recomendaría más de 6 meses. El mayor desafío desde el punto de vista estético en la región anterior es la preservación del tejido blando entr"
CASE_0001,1097674,mixed,10,3357500,0.728673,0.728673,0,es,"¿Cuánto tiempo se tarda en obtener un implante dental? Normalmente, el proceso para obtener un implante dental puede durar entre seis y ocho meses y requiere dos procedimientos quirúrgicos. En la cita quirúrgica inicial, se coloca suavemente un implante de raíz de titanio en la cavidad ósea del dien"
CASE_0001,1002145,endpoint,1,4816321,0.647059,0.647059,0,es,"A lo largo de la costa del Golfo, algunos colibríes comienzan a aparecer a fines de febrero, pero no hay muchos avistamientos hasta la primera parte de marzo, por lo que marzo es cuando debe distribuir el alimento para colibríes. Aproximadamente en la primera parte de abril, la migración de colibríe"
CASE_0001,1002145,endpoint,2,2585142,0.64359,0.64359,0,es,"Los colibríes viven solo en las Américas. De las 338 especies conocidas, 16 se encuentran en los Estados Unidos y 3 en Florida. Los colibríes de mentón negro y rufo ocasionalmente se pueden ver en Florida durante el invierno. El colibrí garganta rubí (Figura 1) es, con mucho, el colibrí más común en"
CASE_0001,1002145,endpoint,3,3145808,0.638787,0.638787,0,es,"A partir de ahí, tardarán los próximos meses en abrirse camino hacia el norte. En el área de Erie, no veremos colibríes hasta aproximadamente el primero de mayo. Las personas que viven al sur, es decir, alrededor de Meadville, suelen ver colibríes una o dos semanas antes del primero de mayo."
CASE_0001,1002145,endpoint,4,2485046,0.637768,0.637768,0,es,Colibrí de vientre beige; Colibrí de pico ancho; Colibrí de Anna; Colibrí de orejas blancas; Bahama Woodstar; Esmeralda cubana (registros de vista muy confiables pero carecen de documentación oficial) Las siguientes especies son candidatas probables para ser encontradas eventualmente en Florida y de
CASE_0001,1002145,endpoint,5,2585146,0.635326,0.635326,0,es,"La anidación en Florida comienza en abril. El nido es una estructura de plumón vegetal del tamaño de una nuez, adornado con líquenes, musgo y atado con telarañas o fibras vegetales finas. Con frecuencia, los nidos se construyen sobre el agua. La hembra pone 2 huevos de menos de Ãƒâ € šÃ‚Â½ pulgada ("
CASE_0001,1002145,endpoint,6,4495111,0.634841,0.634841,0,es,"También esperamos mejorar la comunicación de los informes de la vista, educar sobre la identificación de las diferentes especies que se han encontrado o pueden encontrarse algún día en Florida, y ayudar en los intentos de los residentes de atraer colibríes."
CASE_0001,1002145,endpoint,7,4840448,0.629704,0.629704,0,es,Los colibríes migrarán hacia el norte en la primavera y comenzarán a llegar en febrero al sur de los Estados Unidos y tan al norte como Alaska en mayo. Luego migrarán al sur a México y América Central en el otoño * a partir de agosto hasta octubre.
CASE_0001,1002145,endpoint,8,6306897,0.629466,0.629466,0,es,"Los colibríes viven solo en las Américas. De las 338 especies conocidas, 16 se encuentran en los Estados Unidos y 3 en Florida. Los colibríes de mentón negro y rufo ocasionalmente se pueden ver en Florida durante el invierno. El colibrí garganta rubí (Figura 1) es, con mucho, el colibrí más común en"
CASE_0001,1002145,endpoint,9,6234661,0.627443,0.627443,0,es,"A lo largo de la costa del Golfo, algunos colibríes comienzan a aparecer a fines de febrero, pero no hay muchos avistamientos hasta la primera parte de marzo, por lo que marzo es cuando debe distribuir el alimento para colibríes. Aproximadamente en la primera parte de abril, la migración de colibríe"
CASE_0001,1002145,endpoint,10,7260912,0.624391,0.624391,1,es,"cree que el brillante plumaje del colibrí contiene poderes míticos. Sin embargo, la mayoría de nosotros simplemente disfrutamos viendo estas brillantes gemas del mundo de las aves. Descripción Los colibríes viven solo en las Américas. De las 338 especies conocidas, 16 se encuentran en los Estados Un"
CASE_0001,1002145,mixed,1,4816321,0.655163,0.655163,0,es,"A lo largo de la costa del Golfo, algunos colibríes comienzan a aparecer a fines de febrero, pero no hay muchos avistamientos hasta la primera parte de marzo, por lo que marzo es cuando debe distribuir el alimento para colibríes. Aproximadamente en la primera parte de abril, la migración de colibríe"
CASE_0001,1002145,mixed,2,3145808,0.650479,0.650479,0,es,"A partir de ahí, tardarán los próximos meses en abrirse camino hacia el norte. En el área de Erie, no veremos colibríes hasta aproximadamente el primero de mayo. Las personas que viven al sur, es decir, alrededor de Meadville, suelen ver colibríes una o dos semanas antes del primero de mayo."
CASE_0001,1002145,mixed,3,4840448,0.644177,0.644177,0,es,Los colibríes migrarán hacia el norte en la primavera y comenzarán a llegar en febrero al sur de los Estados Unidos y tan al norte como Alaska en mayo. Luego migrarán al sur a México y América Central en el otoño * a partir de agosto hasta octubre.
CASE_0001,1002145,mixed,4,4495111,0.640687,0.640687,0,es,"También esperamos mejorar la comunicación de los informes de la vista, educar sobre la identificación de las diferentes especies que se han encontrado o pueden encontrarse algún día en Florida, y ayudar en los intentos de los residentes de atraer colibríes."
CASE_0001,1002145,mixed,5,2585146,0.639216,0.639216,0,es,"La anidación en Florida comienza en abril. El nido es una estructura de plumón vegetal del tamaño de una nuez, adornado con líquenes, musgo y atado con telarañas o fibras vegetales finas. Con frecuencia, los nidos se construyen sobre el agua. La hembra pone 2 huevos de menos de Ãƒâ € šÃ‚Â½ pulgada ("
CASE_0001,1002145,mixed,6,2585142,0.634656,0.634656,0,es,"Los colibríes viven solo en las Américas. De las 338 especies conocidas, 16 se encuentran en los Estados Unidos y 3 en Florida. Los colibríes de mentón negro y rufo ocasionalmente se pueden ver en Florida durante el invierno. El colibrí garganta rubí (Figura 1) es, con mucho, el colibrí más común en"
CASE_0001,1002145,mixed,7,6234661,0.631984,0.631984,0,es,"A lo largo de la costa del Golfo, algunos colibríes comienzan a aparecer a fines de febrero, pero no hay muchos avistamientos hasta la primera parte de marzo, por lo que marzo es cuando debe distribuir el alimento para colibríes. Aproximadamente en la primera parte de abril, la migración de colibríe"
CASE_0001,1002145,mixed,8,2485046,0.631542,0.631542,0,es,Colibrí de vientre beige; Colibrí de pico ancho; Colibrí de Anna; Colibrí de orejas blancas; Bahama Woodstar; Esmeralda cubana (registros de vista muy confiables pero carecen de documentación oficial) Las siguientes especies son candidatas probables para ser encontradas eventualmente en Florida y de
CASE_0001,1002145,mixed,9,4495110,0.631503,0.631503,0,es,Enlaces importantes de floridahummingbird.net: 1 Floridahummingbirds.net ha sido creado para mejorar nuestra comprensión de las especies de colibríes que se encuentran en el estado de Florida. Esperamos mejorar nuestra comprensión de su distribución de invernada y de su área de reproducción mediante
CASE_0001,1002145,mixed,10,7869033,0.630338,0.630338,0,es,"A los observadores de aves siempre se les dice que apaguen sus comederos el día de impuestos, el 15 de abril, porque eso es más o menos el tiempo normal en que los colibríes se ven por primera vez en Ohio."
CASE_0001,1060616,endpoint,1,156841,0.64413,0.64413,0,es,"El soporte de la cámara es el término genérico para cualquier artilugio sobre el que se asienta una cámara para garantizar la estabilidad. Los soportes para cámaras cubren la gama completa de trípodes, soportes de estudio y tribuna. El conocido trípode de la cámara se ve así: (Imagen a través de la"
CASE_0001,1060616,endpoint,2,8096917,0.620408,0.620408,0,zh,一个“小车把手”在相机前后移动时固定电缆，以防止它们挡路，这样摄影师就不会被它们绊倒。感谢 FUNdie 的笑声。你显然不知道。
CASE_0001,1060616,endpoint,3,5344021,0.619897,0.619897,0,es,"Soportes y soportes para cámaras de respaldo. Rearview Systems vende una variedad de accesorios de montaje para sus cámaras de respaldo y monitores. Para aquellos que buscan un ángulo más alto mientras están en reversa, les encantará el montaje en el techo de la cámara de visión trasera, que funcion"
CASE_0001,1060616,endpoint,4,826688,0.61349,0.61349,0,es,"Es posible que necesite este, ya que los que ha elegido pueden no permitirle apuntar la cámara a lo largo del eje de la paleta: shop.gopro.com/APAC/mounts/pro-handlebar-seatpost-pole-mount/AMHSM-001.html Caro aunque ..."
CASE_0001,1060616,endpoint,5,795036,0.608094,0.608094,0,zh,需要在相机顶部安装不止一件东西？看看这个如何安装在热靴座上。
CASE_0001,1060616,endpoint,6,6470452,0.606967,0.606967,0,zh,它负责为专业摄像机供电，处理通过摄像机电缆（多芯电缆、三同轴电缆或光纤）进出摄像机的信号，并可用于远程控制各种摄像机参数，例如光圈。 1 与使用具有自动设置的独立相机相比的优势。
CASE_0001,1060616,endpoint,7,4775268,0.606931,0.606931,0,es,"La mayoría de los soportes de la cámara del tablero están diseñados para atornillarse o atornillarse al tablero, por supuesto, esto puede ser costoso y dañará su tablero, pero Sticky Pod Dash Cam y Mini montarán su cámara existente en su tablero en menos de un minuto. y proporcionarle un video sólid"
CASE_0001,1060616,endpoint,8,6385227,0.603567,0.603567,0,zh,我发现下面的视频对解释稳定器的原理很有用，它确实帮助我了解了稳定器的工作原理和原因，以及在构建自己的时需要考虑的因素。 http://www.wonderhowto.com/how-to-make-steadicam-flying-camera-support-244065/.hen 你有这个万向节，上面有一个相机，还有一些重量来保持相机下来，你有一个基本的替身。这个想法是，万向节允许补偿相机镜头中出现的抖动，减少很多或你看到的东西。
CASE_0001,1060616,endpoint,9,5878929,0.603461,0.603461,0,zh,相机的安装方式必须能在曝光期间防止相机移动。通常使用三脚架 - 一个带有长波纹管延伸件的相机可能需要两个。为了操作取景相机，摄影师打开镜头上的快门以在后部标准的磨砂玻璃板上对焦和构图。后部标准将磨砂玻璃保持在胶片后来占据的同一平面上，以便聚焦在磨砂玻璃上的图像聚焦在胶片上。
CASE_0001,1060616,endpoint,10,7817507,0.601668,0.601668,1,es,"Las cajas de conexiones son particularmente útiles cuando se pasa el cable a través de un conducto en el exterior de su estructura, ya que sirven como un contenedor resistente a la intemperie, protegen sus conexiones de energía y video de los elementos y también le brindan una superficie plana para"
CASE_0001,1060616,mixed,1,795036,0.669681,0.669681,0,zh,需要在相机顶部安装不止一件东西？看看这个如何安装在热靴座上。
CASE_0001,1060616,mixed,2,826688,0.660789,0.660789,0,es,"Es posible que necesite este, ya que los que ha elegido pueden no permitirle apuntar la cámara a lo largo del eje de la paleta: shop.gopro.com/APAC/mounts/pro-handlebar-seatpost-pole-mount/AMHSM-001.html Caro aunque ..."
CASE_0001,1060616,mixed,3,8167729,0.652254,0.652254,0,zh,不，那是不正确的。每台相机需要两对。同样取决于模式，poe 可以在与数据相同的对上传播（模式 a）......无论如何，这是一个可怕的想法。为每个相机运行单独的电缆。电缆很便宜，由于串扰、不正确的压接等问题而产生的问题要贵得多。
CASE_0001,1060616,mixed,4,7714026,0.649653,0.649653,0,zh,相机和主机无关紧要，如果相机是普通的 USB 2 设备并且主机实现完整的 USB 标准并且不会在内部咀嚼层。 1 IOW，主机可能比相机更重要。前面板 USB 端口可能是一个集线器，使用可用层之一。
CASE_0001,1060616,mixed,5,5878929,0.647714,0.647714,0,zh,相机的安装方式必须能在曝光期间防止相机移动。通常使用三脚架 - 一个带有长波纹管延伸件的相机可能需要两个。为了操作取景相机，摄影师打开镜头上的快门以在后部标准的磨砂玻璃板上对焦和构图。后部标准将磨砂玻璃保持在胶片后来占据的同一平面上，以便聚焦在磨砂玻璃上的图像聚焦在胶片上。
CASE_0001,1060616,mixed,6,8096917,0.646129,0.646129,0,zh,一个“小车把手”在相机前后移动时固定电缆，以防止它们挡路，这样摄影师就不会被它们绊倒。感谢 FUNdie 的笑声。你显然不知道。
CASE_0001,1060616,mixed,7,6624996,0.645728,0.645728,0,zh,镜头座。不用说，您想购买一个可以安装在相机上的镜头，这就是所谓的镜头卡口。相机制造商通常会制造带有仅适合其设备的专有安装座的镜头，有时会为不同的相机系列配备多个镜头安装座。
CASE_0001,1060616,mixed,8,826686,0.640823,0.640823,0,zh,1 确保清洁 SUP 的鼻子。任何蜡或碎屑都会损害粘合剂的保持力。 2 大多数安装座为您提供一个相机安装座和一个皮带安装座（如果您没有获得皮带安装座，只需将相机拴在您的戒指上）。将安装座与电路板的中心对齐。
CASE_0001,1060616,mixed,9,156841,0.640643,0.640643,0,es,"El soporte de la cámara es el término genérico para cualquier artilugio sobre el que se asienta una cámara para garantizar la estabilidad. Los soportes para cámaras cubren la gama completa de trípodes, soportes de estudio y tribuna. El conocido trípode de la cámara se ve así: (Imagen a través de la"
CASE_0001,1060616,mixed,10,4651285,0.639162,0.639162,0,zh,要安装相机，请在相机的正面使用汽车快速固化环氧树脂 - 不要在镜头上使用任何环氧树脂，并将其固定到位，以便相机镜头穿过原始相机的孔。
CASE_0001,1087680,endpoint,1,8151158,0.788113,0.788113,0,es,"Tasas de refinanciamiento hipotecario. Compare las tasas de refinanciamiento hipotecarias personalizadas actuales de nuestros prestamistas mejor calificados. Para comenzar, simplemente ingrese su tipo de préstamo, el valor actual de su vivienda, el saldo actual de su hipoteca, el tipo de vivienda y"
CASE_0001,1087680,endpoint,2,7011727,0.76748,0.76748,0,es,"Las tasas de refinanciamiento más bajas a 30 años disponibles en la base de datos están en 3.50 por ciento con puntos. Las tasas hipotecarias de hoy en préstamos conformes a 15 años promedian el 2.95 por ciento, una disminución con respecto a la tasa promedio de la semana pasada de 2.96 por ciento."
CASE_0001,1087680,endpoint,3,7821992,0.753594,0.753594,0,es,"Durante los últimos años, con las tasas de interés en un mínimo de 40 años, muchas personas refinanciaron sus hipotecas. Aunque las tasas se han disparado en los últimos meses, el refinanciamiento puede tener sentido para usted. ¡Utilice nuestra calculadora de refinanciamiento para analizar su situa"
CASE_0001,1087680,endpoint,4,1535514,0.743373,0.743373,0,es,"Tasas de refinanciamiento - Tasas de hoy de Bank of America Vea las tasas de refinanciamiento hipotecario de hoy para ver si puede reducir su pago hipotecario mensual. tasas de refinanciamiento de viviendas, tasas de refinanciamiento de hipotecas, tasas de refinanciamiento de hipotecas, tasas de ref"
CASE_0001,1087680,endpoint,5,1535517,0.743302,0.743302,0,es,"Las bajas tasas de refinanciamiento de hoy. Vea las tasas de refinanciamiento actuales para hipotecas de tasa fija y tasa ajustable, y obtenga una tasa personalizada. Tarifas basadas en un préstamo de $ 200,000 en el código postal 95464 | Cambiar la capa del código postal."
